W.Length,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 1,Tumor beforePDT 2,Tumor beforePDT 2,Tumor beforePDT 2,Tumor beforePDT 2,Tumor edge beforePDT,Tumor edge beforePDT,Tumor edge beforePDT,Tumor edge beforePDT,Tumor edge beforePDT,doctor's hand (norm),doctor's hand (norm),doctor's hand (norm),TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,TumorAFTER PDT,Tumor edge AFTER PDT,Tumor edge AFTER PDT,Tumor edge AFTER PDT,doctor's hand (norm),doctor's hand (norm),doctor's hand (norm)
598.2666667,-8.678319163,-0.78519621,12.11738753,9.007074899,-13.91957212,7.01544378,-4.830175567,-6.937239857,945.4727776,944.6687913,950.5902999,953.9920111,593.1387218,419.7918193,386.9119504,313.2472095,321.8547495,574.9213277,578.1113327,573.194888,296.4484779,281.1464725,248.8443191,251.5696819,243.4209111,628.1495212,641.972205,648.1089392,648.1089392,365.9313151,355.327949,331.0310402,3844.954848,3845.21137,3838.879049,2858.836014,2815.807159,2950.619836
598.5777778,-8.134136341,-0.383257596,11.54411337,8.81102206,-13.87058303,7.156016498,-4.694255693,-7.086523527,938.8287185,939.3245651,943.6576337,948.2316733,593.0639197,419.8170505,387.6939557,312.7178484,321.8331202,570.6243759,574.3758291,568.7395742,296.508076,282.3501413,248.4608869,250.2567319,243.7523925,627.4982327,641.5246735,646.75719,646.75719,366.1227473,355.3790698,331.4389034,3844.353121,3844.244437,3833.241644,2847.241169,2802.785104,2937.050391
598.8888889,-7.528084464,-0.049131721,11.07469101,8.552225331,-13.68252341,7.297724079,-4.733486245,-7.101362333,931.4804025,933.7086236,936.1408012,942.4587372,592.4533154,419.2114132,387.9692121,311.9801111,321.5730267,566.199366,570.8965317,564.2000386,296.5586892,283.5688773,248.172985,249.0148967,244.1944402,626.6991937,640.9410519,645.6358488,645.6358488,366.3194679,355.411569,331.7931393,3842.682654,3841.880534,3825.208902,2834.615126,2788.818556,2922.336456
599.2,-6.832715747,0.280350705,10.77183613,8.346348299,-13.27894311,7.530674604,-4.838687534,-6.915241929,923.6327289,927.888242,928.2868921,936.7005468,591.2660737,418.0927428,387.7028669,311.174514,321.2069435,561.6971974,567.6465651,559.685392,296.6168487,284.6744973,247.9753693,248.0089766,244.7436764,625.7824329,640.0992715,644.789982,644.789982,366.6312332,355.5145386,332.121329,3839.435051,3837.551598,3814.536524,2821.003433,2774.173431,2906.846629
599.5111111,-6.056435372,0.665813004,10.66407025,8.289482846,-12.62029798,7.912250047,-4.885415448,-6.499915955,915.5435828,921.9324501,920.3418562,930.9353052,589.5169855,416.6406063,386.8868136,310.4080675,320.8621444,557.1403946,564.5211715,555.2622956,296.6598404,285.5255707,247.8248862,247.3604892,245.3689705,624.7458998,638.9089761,644.1863463,644.1863463,367.1003303,355.7353003,332.4501381,3834.096112,3830.738679,3801.093802,2806.46516,2759.124716,2890.9816
599.8222222,-5.246591393,1.156778613,10.74389267,8.438337282,-11.71570401,8.451629137,-4.759763578,-5.87008619,907.482463,915.9034863,912.5078435,925.1019766,587.2731044,415.0668041,385.5450707,309.7469729,320.6327846,552.5269003,561.3665028,550.9566887,296.6343708,285.9961079,247.6540611,247.1213158,246.0136208,623.560297,637.3352623,643.7151751,643.7151751,367.691348,356.0695832,332.8017325,3826.205981,3821.048834,3784.871556,2791.067179,2743.906193,2875.129607
600.1333333,-4.481921325,1.784624564,10.9734144,8.800451598,-10.6233077,9.106449991,-4.383568796,-5.079968306,899.6850863,909.8465593,904.910296,919.1177942,584.6376607,413.5793964,383.7353426,309.2175855,320.557648,547.8409882,558.0186122,546.7636653,296.4738587,285.999729,247.3901409,247.2614424,246.601438,622.1803684,635.4054075,643.2061761,643.2061761,368.2993147,356.4614774,333.1863688,3815.411037,3808.27028,3765.980633,2774.881939,2728.672533,2859.619645
600.4444444,-3.855972266,2.557836341,11.29583658,9.335951091,-9.439203084,9.792215718,-3.733079185,-4.212049534,892.3146071,903.7805049,897.5819068,912.8984111,581.7267367,412.347606,381.5463339,308.8131489,320.6090749,543.0684568,554.342651,542.6608166,296.1181847,285.503751,246.9744872,247.6743125,247.046122,620.5588037,633.1977299,642.4562374,642.4562374,368.7738079,356.8131682,333.5926513,3801.497785,3792.393374,3744.641234,2757.988074,2713.48108,2844.67921
600.7555556,-3.455605602,3.460099541,11.64978909,9.969462908,-8.278006652,10.40169496,-2.846300724,-3.360129388,885.4382999,897.6923124,890.4665282,906.3755088,578.6458523,411.4744853,379.0910764,308.5031289,320.6960754,538.2118649,550.2623408,538.6201019,295.5292594,284.530519,246.3771228,248.1989531,247.2627039,618.6583671,630.8166276,641.2637937,641.2637937,368.9528677,357.002616,333.9784706,3784.404403,3773.59395,3721.16328,2740.471886,2698.295369,2830.403666
601.0666667,-3.340063119,4.451451159,11.98299543,10.60856896,-7.250333801,10.82910066,-1.816693448,-2.610169299,879.024478,891.5379556,883.4414287,899.5079363,575.4729731,410.9822547,376.4970623,308.2422906,320.6813277,533.3012134,545.772602,534.6146621,294.6975969,283.1467567,245.6026053,248.6538143,247.1793595,616.4588015,628.3614731,639.4633246,639.4633246,368.6984377,356.9059734,334.2663894,3764.211661,3752.185239,3695.918451,2722.42717,2683.007374,2816.743306
601.3777778,-3.525927145,5.472363579,12.26211705,11.16405015,-6.442912967,10.99289891,-0.774091705,-2.023154619,872.9592701,885.2505436,876.3521587,892.284714,572.2518396,410.8123002,373.8943301,307.9777047,320.4084677,528.3963684,540.9330066,530.619398,293.6385169,281.4447609,244.6858866,248.8743126,246.7476995,613.9571435,625.8984018,636.9534018,636.9534018,367.9250665,356.4207842,334.3468228,3741.119969,3728.552434,3669.305636,2703.951387,2667.47183,2803.511804
601.6888889,-3.981705836,6.450285201,12.47681121,11.56733226,-5.905876268,10.85188978,0.143113968,-1.623853216,867.0780973,878.7548483,869.0516894,884.7207544,568.995922,410.8387369,371.4028063,307.6532062,319.7336276,523.5795268,535.8451051,526.6067344,292.3804211,279.5210902,243.6797074,248.7451888,245.9497729,611.1625472,623.4428577,633.7131073,633.7131073,366.6156422,355.4859265,334.0907479,3715.421518,3703.087466,3641.71317,2685.137546,2651.544281,2790.416257
602,-4.63318716,7.30786465,12.63765291,11.78176456,-5.649360832,10.4113853,0.818202914,-1.398052343,861.2035418,871.9853204,861.4350127,876.8481449,565.6999313,410.8919452,369.1202542,307.211987,318.5541779,518.9386815,530.6211097,522.5408806,290.9504409,277.4585662,242.6375275,248.220199,244.8005062,608.0886993,620.9574308,629.8041559,629.8041559,364.8213886,354.0947966,333.3711895,3687.475485,3676.140055,3613.482783,2666.063177,2635.114959,2777.105018
602.3111111,-5.377881053,7.971890388,12.76916136,11.80619081,-5.64877407,9.719166689,1.181644136,-1.298855084,855.1805003,864.9033696,853.4620392,868.7067462,562.3537526,410.7870635,367.1121539,306.5986297,316.8283329,514.5456623,525.3535911,518.3744664,289.363614,275.3159377,241.5972743,247.3249714,243.3450556,604.7476925,618.3650539,625.3590743,625.3590743,362.6472987,352.2992705,332.0900095,3657.690488,3647.994975,3584.881034,2646.779545,2618.132639,2763.225877
602.6222222,-6.104612673,8.381913846,12.90030646,11.67116636,-5.855812014,8.853551173,1.225783742,-1.260414069,848.9010765,857.5094211,845.1648542,860.3374778,558.9534955,410.3522404,365.4047547,305.7618447,314.5815007,510.4341653,520.0951235,514.0505068,287.6202929,273.1269643,240.5708944,246.1431711,241.651462,601.1485321,615.573304,620.5585757,620.5585757,360.2276,350.203411,330.2043624,3626.513503,3618.876808,3556.08346,2627.305296,2600.615493,2748.484677
602.9333333,-6.713260329,8.497590696,13.05527574,11.42966339,-6.211231656,7.907580546,1.005133384,-1.21564843,842.3149728,849.8462347,836.6392744,851.780227,555.5060006,409.4523036,363.9823633,304.6585373,311.8984507,506.5836836,514.8534278,509.5105961,285.7132246,270.9077346,239.5428876,244.7902607,239.7998778,597.3015073,612.502571,615.6031865,615.6031865,357.6979078,347.9475452,327.7462584,3594.420225,3588.974916,3527.174675,2607.62828,2582.648868,2732.693872
603.2444444,-7.130002846,8.303942094,13.2469055,11.1449122,-6.655688302,6.973649805,0.62219841,-1.113524832,835.4251324,841.992011,828.0241733,843.0763437,552.0259329,408.0049893,362.7895865,303.2589132,308.9037142,502.9141782,509.6025266,504.7077591,283.641807,268.6686264,238.4782036,243.3820427,237.8703117,593.2271327,609.11001,610.6848173,610.6848173,355.1709878,345.6850259,324.8294226,3561.899995,3558.475526,3498.16437,2587.717464,2564.372189,2715.802069
603.5555556,-7.315071909,7.81396179,13.47419416,10.8781039,-7.136396387,6.13188043,0.202345587,-0.931654439,828.271967,834.0443836,819.4743572,834.2738686,548.5275109,405.9884836,361.7386941,301.5514832,305.7353245,499.2938976,504.3052898,499.6203736,281.4278553,266.4261125,237.3369371,242.0061005,235.9311589,588.9661695,605.4026417,605.9632854,605.9632854,352.7215524,343.555465,321.6400147,3529.429823,3527.586418,3469.015597,2567.543776,2545.958543,2697.899119
603.8666667,-7.262345524,7.068238529,13.72404869,10.67817957,-7.609332074,5.443685921,-0.136092,-0.681225911,820.9118058,826.098833,811.1334345,825.4325507,545.0149374,403.4403812,360.7215106,299.5463966,302.5183585,495.5595448,498.9390991,494.2627136,279.1259866,264.2099416,236.0910634,240.703045,234.030658,584.5861732,601.4362312,601.5510825,601.5510825,350.3827411,341.6591932,318.4113121,3497.436362,3496.543112,3439.678692,2547.105491,2527.590847,2679.196014
604.1777778,-6.992429429,6.13151006,13.97624528,10.57511572,-8.038417688,4.949995055,-0.309141509,-0.403316832,813.3958105,818.2266657,803.1121563,816.6256795,541.4760622,400.4490748,359.624397,297.2756816,299.3444764,491.5448548,493.5153378,488.6882672,276.8230102,262.0629341,234.7377031,239.4615528,232.1928555,580.1805558,597.3006824,597.5074767,597.5074767,348.1536818,340.0378913,315.3863153,3466.250369,3465.592443,3410.122833,2526.45122,2509.438235,2659.983893
604.4888889,-6.542458601,5.086323868,14.20982457,10.57725077,-8.394005829,4.672197141,-0.285339407,-0.157850136,805.7546227,810.4580134,795.4755777,807.9367492,537.8825786,397.1390953,358.3441269,294.7896817,296.2618601,487.1114014,488.0853811,482.9838913,274.6241766,260.0331805,233.3043654,238.2273838,230.4187417,575.8582142,593.0964584,593.8409656,593.8409656,346.0146491,338.6655836,312.7754245,3436.063356,3434.957728,3380.357955,2505.692839,2491.635506,2640.580551
604.8,-5.956275685,4.024270525,14.40895516,10.67247423,-8.652761531,4.613504269,-0.090478255,-0.008283918,797.9919163,802.7742093,788.2398179,799.4506364,534.1976088,393.6522148,356.8020203,292.1500066,293.2771129,482.1747384,482.730147,477.2554716,272.6287063,258.1610329,231.8440119,236.9229621,228.6921347,571.7247762,588.9089313,590.5176698,590.5176698,343.9445693,337.4524695,310.7180015,3406.898599,3404.796717,3350.442466,2485.002302,2474.267744,2621.275192
605.1111111,-5.277860315,3.035587044,14.56666874,10.83259689,-8.799897455,4.759135481,0.201855053,-0.006060212,790.0875172,795.1116628,781.3769258,791.2407746,530.3887214,390.1264087,354.9537611,289.4203369,290.3675582,476.719991,477.5357357,471.6082457,270.9011642,256.4651436,230.4209258,235.4716153,226.9888479,567.8595032,584.7879492,587.4727265,587.4727265,341.9353584,336.2616407,309.2562494,3378.607379,3375.166839,3320.476187,2464.590037,2457.361465,2602.282228
605.4222222,-4.549236296,2.198273432,14.68562531,11.01991944,-8.833168356,5.075154745,0.491192883,-0.178667556,782.0084712,787.3765644,774.8249456,783.355183,526.4422151,386.6751454,352.7929712,286.6570817,287.4997526,470.8035025,472.5625322,466.1265458,269.4475015,254.9323514,229.0912862,233.8197962,225.2869119,564.2938848,580.7382354,584.6220894,584.6220894,339.9988189,334.9360238,308.3274161,3350.896134,3346.010924,3290.581991,2444.667776,2440.883036,2583.712654
605.7333333,-3.812180842,1.568155267,14.77595251,11.19485388,-8.766736843,5.507306185,0.67700186,-0.523988593,773.7248368,779.4671493,768.4999486,775.8047818,522.3736537,383.3698655,350.3477817,283.9019714,284.6485915,464.5404579,467.8178189,460.8579329,268.2040841,253.5152717,227.8841501,231.9516416,223.575328,560.9982484,576.7230336,581.8730588,581.8730588,338.1641649,333.3305057,307.7763824,3323.382603,3317.170823,3260.882513,2425.403715,2424.744555,2565.567582
606.0444444,-3.111566996,1.171454131,14.85096456,11.32337445,-8.632532883,5.982118126,0.684522203,-1.01178506,765.2262564,771.2984986,762.3074236,768.5570608,518.2304516,380.2286786,347.6710942,281.1781391,281.8114714,458.0816766,463.2415226,455.8055018,267.0447374,252.1392779,226.788658,229.8926647,221.8591042,557.8810866,572.6796113,579.1329272,579.1329272,336.4670321,331.3427398,307.3861697,3295.671041,3288.428037,3231.479193,2406.881324,2408.81672,2547.753728
606.3555556,-2.497586864,1.001291626,14.92202782,11.38308035,-8.477278673,6.412437904,0.483198485,-1.591258814,756.5354602,762.824383,756.1516036,761.5370284,514.0845468,377.2139478,344.8266395,278.4902748,279.0135417,451.5851685,458.7112185,450.9299241,265.8056877,250.7177851,225.7516378,227.7024865,220.1591525,554.8026696,568.5419266,576.3159332,576.3159332,334.9333233,328.936045,306.9198996,3267.430882,3259.562085,3202.439522,2389.073667,2392.947456,2530.1162
606.6666667,-2.024600639,1.019090728,14.99393625,11.36679133,-8.354767953,6.708346767,0.093325719,-2.202158271,747.7156095,754.0515263,749.9425488,754.635812,510.0161696,374.2403406,341.873951,275.8283509,276.3027012,445.1889812,454.0669051,446.1602657,264.3228347,249.1722016,224.6868645,225.4594056,218.5068528,551.6007342,564.2638371,573.3490217,573.3490217,333.5627876,326.1492357,306.1652481,3238.461425,3230.411558,3173.795267,2371.842201,2376.984222,2512.480713
606.9777778,-1.745727358,1.161073014,15.06193909,11.28293515,-8.314761053,6.792452218,-0.420362072,-2.786254109,738.8695629,745.0435789,743.601657,747.7257298,506.0925164,371.1930922,338.8556969,273.1735508,273.7359531,438.9911785,449.1499987,441.4105297,262.471751,247.4513378,223.4938997,223.2415503,216.934462,548.1227179,559.8362165,570.1767124,570.1767124,332.3174712,323.0909346,304.9720738,3208.728217,3200.921428,3145.550579,2354.96324,2360.797169,2494.696068
607.2888889,-1.704031059,1.349104255,15.1111392,11.15255309,-8.391315575,6.616542457,-0.966099321,-3.296302113,730.130571,735.9144948,737.0665205,740.6794673,502.346917,367.9539638,335.790336,270.5046635,271.3612357,433.0407243,443.8463191,436.5977916,260.1995229,245.5449626,222.0816867,221.1098871,215.4637344,544.2571277,555.293178,566.7648824,566.7648824,331.1190619,319.9193416,303.2757304,3178.363717,3171.163666,3117.695722,2338.177887,2344.29983,2476.668447
607.6,-1.922633116,1.504218836,15.11848588,11.0034893,-8.593940783,6.175277012,-1.448713997,-3.700677708,721.6454228,726.813256,730.2956892,733.3903637,498.7643133,364.4302151,332.6718571,267.8034141,269.2002161,427.3402214,438.121021,431.6579409,257.5394846,243.4876179,220.3907196,219.0974596,214.0958142,539.9567424,550.7057489,563.1028002,563.1028002,329.85698,316.8117474,301.1020954,3147.633898,3141.325607,3090.220545,2321.254435,2327.464053,2458.381523
607.9111111,-2.396769052,1.560491799,15.05712152,10.8630863,-8.904373208,5.512556189,-1.793257401,-3.983324377,713.5525432,717.9034393,723.2732022,725.7907487,495.2774907,360.5805123,329.4766983,265.057867,267.2373725,421.8586233,432.0351162,426.5562166,254.604569,241.3513734,218.4080262,217.2072286,212.8054298,535.2484378,546.1648889,559.2026075,559.2026075,328.4063868,313.9304689,298.554652,3116.880749,3111.669506,3063.122475,2304.047797,2310.326476,2439.899828
608.2222222,-3.09045752,1.476723509,14.90245514,10.75125709,-9.280168494,4.717633484,-1.96259607,-4.140040551,705.9587757,709.3416805,716.0120396,717.8656378,491.7759006,356.4316066,326.1762156,262.2638873,265.4190317,416.5498966,425.7380342,421.2914386,251.5610064,239.2292026,216.1712577,215.4183968,211.5415998,530.2278621,541.7586949,555.0957767,555.0957767,326.652736,311.3927144,295.7879371,3086.456059,3082.474717,3036.406276,2286.540211,2292.985054,2421.356385
608.5333333,-3.939176776,1.24374768,14.63903428,10.6759197,-9.664210536,3.910594113,-1.964609845,-4.17303413,698.9193327,701.2586626,708.5552596,709.6597192,488.1258114,352.0811053,322.7516938,259.4253327,263.6632822,411.3726227,419.4372424,415.894465,248.5896483,237.2132298,213.7611972,213.6988152,210.235575,525.0409863,537.5501859,550.8268139,550.8268139,324.5176907,309.250908,292.9743398,3056.662688,3053.978449,3010.076322,2268.851341,2275.585684,2402.928608
608.8444444,-4.858187722,0.886015502,14.26706306,10.63232804,-9.997369661,3.219792853,-1.84738248,-4.085880189,692.4253733,693.7451192,700.9736954,701.2763102,484.1977297,347.6845301,319.2082023,256.5539095,261.8785904,406.3058001,413.3523933,410.4224606,245.8455924,235.3735102,211.285084,212.019558,208.8149036,519.8576225,533.5618054,546.445361,546.445361,321.9805761,307.4874343,290.2719985,3027.715932,3026.330863,2984.12531,2251.213442,2258.300752,2384.808165
609.1555556,-5.754506591,0.457253848,13.80728161,10.60684151,-10.2305564,2.756310213,-1.683862195,-3.880540864,686.4026704,686.8439256,693.3596765,692.8677884,479.8952413,343.4284999,315.5837602,253.6693606,259.9863411,401.3574224,407.6659014,404.950807,243.4270164,233.7428415,208.8553838,210.3673701,207.2207635,514.8435047,529.7708177,541.9985122,541.9985122,319.0901962,306.0242517,287.800342,2999.730662,2999.575471,2958.525069,2233.916286,2241.30286,2367.170879
609.4666667,-6.539571558,0.031163258,13.30293293,10.58436046,-10.33268193,2.591639031,-1.550136755,-3.557171982,680.7228528,680.548093,685.817126,684.6179488,475.1790103,339.4953781,311.9512557,250.7999877,257.9411537,396.564326,402.4829477,399.5640415,241.3611471,232.3114191,206.5694088,208.751455,205.4245148,510.1371319,526.1166936,537.5252896,537.5252896,315.9636688,304.7442523,285.6271073,2972.732161,2973.657981,2933.224685,2217.234806,2224.738,2350.151851
609.7777778,-7.139678792,-0.310974246,12.81777485,10.55737936,-10.29248384,2.744223444,-1.503060478,-3.116393287,675.2260324,674.8036772,678.4492757,676.7178561,470.0806717,336.0271132,308.4121273,247.982743,255.7431173,391.9837984,397.8113385,394.346462,239.6100469,231.032413,204.4943828,207.2027209,203.439165,505.8355218,522.5182488,533.0546801,533.0546801,312.7715417,303.5185645,283.7673096,2946.682269,2948.45832,2908.15868,2201.357435,2208.70268,2333.829204
610.0888889,-7.502242693,-0.49346963,12.42961435,10.53379007,-10.11432103,3.178241956,-1.563111607,-2.562880934,669.7508168,669.5163642,671.3458673,669.3380122,464.7034525,333.0965635,305.0826153,245.2616333,253.4380313,387.6790816,393.566125,389.3724512,238.0930146,229.8365427,202.6605263,205.7656803,201.3222618,501.9900581,518.8956593,528.6075413,528.6075413,309.7112976,302.2328749,282.1916153,2921.5095,2923.834153,2883.264276,2186.333477,2193.228916,2318.217828
610.4,-7.597480302,-0.457964717,12.21965108,10.54053704,-9.810139423,3.814777309,-1.707025782,-1.908782681,664.1655093,664.5606873,664.5718976,662.6008716,459.2090343,330.6930536,302.0750186,242.6832709,251.1048773,383.7019213,389.5970428,384.6965271,236.71769,228.65132,201.0622356,204.4851573,199.168536,498.6107016,515.1912435,524.2013785,524.2013785,306.973852,300.8065664,280.8396974,2897.132858,2899.661772,2858.503102,2172.053312,2178.279762,2303.272581
610.7111111,-7.416647019,-0.172034792,12.25891778,10.62111343,-9.391116759,4.552202311,-1.872276213,-1.175613524,658.3934351,659.7912044,658.1597031,656.5585655,453.7928539,328.7256031,299.4775107,240.2891687,248.8332705,380.0756609,385.7306289,380.3436911,235.4098083,227.4194901,199.6652814,203.3913355,197.0930213,495.6748702,511.3833981,519.85594,519.85594,304.7092698,299.2008085,279.6338668,2873.473442,2875.862255,2833.880439,2158.266912,2163.756218,2288.899013
611.0222222,-6.968885919,0.366299878,12.59408517,10.82654563,-8.862524288,5.290221982,-1.972456407,-0.393844329,652.4262383,655.0552612,652.1055681,651.1807446,448.6522176,327.0430032,297.3364541,238.1056574,246.6965887,376.7821356,381.8151086,376.3015996,234.132576,226.1116404,198.4168122,202.4871482,195.2078149,493.1368169,507.4901291,515.59719,515.59719,302.9983401,297.4149963,278.489492,2850.45379,2852.406636,2809.455093,2144.636441,2149.514431,2274.968958
611.3333333,-6.278745472,1.128385169,13.23557439,11.20153205,-8.224052803,5.951258716,-1.919799446,0.399882697,646.3216614,650.2069813,646.3712941,646.3563874,443.9529315,325.4658367,295.6447481,236.1336778,244.7280182,373.7549731,377.7558506,372.5169278,232.8904015,224.7298114,197.2550749,201.7415063,193.5974837,490.9343507,503.56162,511.4576937,511.4576937,301.8357349,295.4742195,277.3209056,2827.990161,2829.301352,2785.335395,2130.809999,2135.390318,2261.338185
611.6444444,-5.38547944,2.058775021,14.1510136,11.76920178,-7.475662343,6.493952473,-1.649131858,1.167341312,640.1861685,645.1218375,640.8904508,641.9111529,439.8004552,323.8227292,294.3386632,234.3416535,242.9063881,370.8809966,373.5323807,368.898491,231.7169764,223.3016678,196.1169543,201.0905046,192.2988475,488.9917803,499.6643731,507.4727015,507.4727015,301.128398,293.4128032,276.0438256,2805.985592,2806.562018,2761.660924,2116.498534,2121.227417,2247.86362
611.9555556,-4.343745812,3.082548187,15.26641295,12.51895797,-6.626686971,6.916104285,-1.137002313,1.874170632,634.1468256,639.7106732,635.5784764,637.6386671,436.2208792,321.9823464,293.3040832,232.6646968,241.156397,368.0103403,369.1935873,365.3288583,230.6527615,221.8675675,194.9431046,200.4468783,191.2902234,487.2201973,495.861763,503.6728537,503.6728537,300.7099339,291.2597612,274.5769646,2784.330916,2784.187328,2738.574093,2101.537572,2106.90324,2234.418209
612.2666667,-3.223888038,4.115460819,16.47602938,13.40166447,-5.704296116,7.247598209,-0.410719145,2.495198966,628.3199147,633.9315954,630.3454228,633.3406565,433.1554327,319.8741049,292.3914003,231.0123278,239.3641889,364.97467,364.8341291,361.6843353,229.7202227,220.4648828,193.681874,199.7160282,190.4932693,485.5178124,492.1967253,500.0758846,500.0758846,300.3686636,289.0310207,272.8458763,2762.917119,2762.144482,2716.189143,2085.91993,2092.349641,2220.902091
612.5777778,-2.109250109,5.07622538,17.6599895,14.33493697,-4.757111967,7.536687365,0.455618582,3.018861809,622.7848596,627.7979695,625.1098962,628.8679911,430.4699885,317.4937969,291.4367981,229.2848099,237.405143,361.6115824,360.5602721,357.8606932,228.9056884,219.1146135,192.2937922,198.8153329,189.7877423,483.7734187,488.6815414,496.6804428,496.6804428,299.8842771,286.7308344,270.7910749,2741.657201,2740.373011,2694.567273,2069.793401,2077.563792,2207.249394
612.8888889,-1.088364008,5.899979662,18.7067685,15.21880414,-3.851005541,7.834655765,1.357833975,3.450246697,617.5706913,621.3809634,619.8125649,624.1533857,427.9784516,314.894417,290.2865559,227.3956289,235.1772891,357.791932,356.4559393,353.7996431,228.1543789,217.8145024,190.7578613,197.6925817,189.0364536,481.8750307,485.2975284,493.4648163,493.4648163,299.0662257,284.3616125,268.3803907,2720.5109,2718.806914,2673.705061,2053.42638,2062.60802,2193.430468
613.2,-0.24137343,6.551555731,19.5361108,15.95912675,-3.056522673,8.183817307,2.187614896,3.812561894,612.6587378,614.8057139,614.4274641,619.2273924,425.4763878,312.1662473,288.820502,225.2953076,232.6319212,353.4457401,352.5590155,349.5096325,227.3807839,216.5407925,189.0794469,196.3393857,188.1152049,479.7237047,482.0045306,490.3919801,490.3919801,297.7865469,281.9384516,265.6231406,2699.50324,2697.407891,2653.53953,2037.151908,2047.598786,2179.449913
613.5111111,0.377697943,7.036568494,20.11739625,16.49368951,-2.430278112,8.61218897,2.861652233,4.146950618,608.0004233,608.2410976,608.9692845,614.2125062,422.7791786,309.4126647,286.9708751,222.9904346,229.7933081,348.5817636,348.8542586,345.0747511,226.4915603,215.2580897,187.2978186,194.7963746,186.9411658,477.2501986,478.7572988,487.4203371,487.4203371,296.0008379,279.5027936,262.5818539,2678.72881,2676.197626,2633.968245,2021.30484,2032.68703,2165.341186
613.8222222,0.759007517,7.407868362,20.47907262,16.81454957,-1.995061552,9.135587454,3.346817616,4.510566257,603.5444137,601.8840444,603.4950118,609.2951686,419.7578123,306.7285598,284.7335823,220.5520576,226.7619017,343.2960841,345.2837872,340.6476023,225.4140594,213.9342987,185.4900968,193.148656,185.4933427,474.4303495,475.523911,484.5174522,484.5174522,293.7534326,277.129516,259.3767319,2658.337802,2655.276249,2614.878398,2006.166704,2018.0337,2151.158955
614.1333333,0.950100715,7.764875894,20.70655241,16.98050802,-1.724496697,9.765252116,3.674851597,4.972784422,599.2642953,595.9401195,598.0988277,604.6810604,416.3654566,304.186682,282.1700419,218.1095986,223.6995097,337.7664251,341.770726,336.4255843,224.1217141,212.5560279,183.7681937,191.5120582,183.8204797,471.29451,472.3008802,481.6726846,481.6726846,291.1660262,274.9234168,256.1790767,2638.505747,2634.817788,2596.176301,1991.928916,2003.785133,2136.970611
614.4444444,1.059218325,8.244022138,20.92854266,17.11551842,-1.53744389,10.51728254,3.9423414,5.609487566,595.1775519,590.6025418,592.9001549,600.5438463,412.6493515,301.8342148,279.3992609,215.8298185,220.7994963,332.2312807,338.2478476,332.6142544,222.6483438,211.1396447,182.2665925,190.0126546,182.0345136,467.9273779,469.1206046,478.9044424,478.9044424,288.4123777,273.0041006,253.1924294,2619.394497,2615.040432,2577.808865,1978.678745,1990.052922,2122.848326
614.7555556,1.245488278,9.000047944,21.2945183,17.39205041,-1.305039916,11.41977381,4.295256537,6.495613812,591.3490737,586.0318916,588.0260508,596.9800574,408.7451817,299.6984362,276.5813068,213.8842756,218.2489872,326.9559985,334.6819935,329.3851611,221.0866579,209.7343521,181.1212534,188.7635391,180.2908955,464.456848,466.0490117,476.2589802,476.2589802,285.6845656,271.4818364,250.6234537,2601.115418,2596.15772,2559.771451,1966.405865,1976.901967,2108.862801
615.0666667,1.695955142,10.18007113,21.94824817,18.00210708,-0.869948401,12.51461248,4.901150162,7.696613312,587.8771456,582.338542,583.5905774,593.9821454,404.8545011,297.7975002,273.8946552,212.4121227,216.1922066,322.1910619,331.0868951,326.8375977,219.5708136,208.4158817,180.4428947,187.8434683,178.7599472,461.0334304,463.1739696,473.7999701,473.7999701,283.157936,270.430035,248.6477368,2583.705532,2578.323614,2542.101008,1955.022547,1964.34867,2095.079331
615.3777778,2.59307883,11.89462079,23.00332436,19.12180216,-0.074008412,13.85302224,5.915354944,9.259985515,584.8654421,579.5694981,579.6749134,591.4377904,401.2092883,296.1510439,271.5108446,211.4869675,214.7038802,318.1301675,327.5210113,324.9734277,218.2474179,207.2720053,180.2903859,187.2816444,177.5952479,457.8044313,460.5874924,471.5908406,471.5908406,280.9619715,269.8616507,247.3776927,2567.123572,2561.58752,2524.858101,1944.388763,1952.369126,2081.556152
615.6888889,4.079442695,14.19158513,24.5262055,20.87727342,1.21198512,15.48632831,7.449242244,11.20847587,582.3892683,577.7009622,576.312423,589.1570956,398.0305317,294.7858398,269.5702932,211.0962188,213.7790965,314.8765561,324.0718111,323.6914043,217.2425139,206.3833173,180.6510926,187.0516698,176.9054855,454.8886282,458.3662755,469.6742761,469.6742761,279.1627854,269.716503,246.8399695,2551.266727,2545.873564,2508.104796,1934.334786,1940.914969,2068.344437
